,name,price,ratings,image
253,"Tecno Spark 7T(Magnet Black, 4GB RAM,64GB Storage) 6000 mAh Battery| 48 MP AI Dual Rear Camera","Rs. 8,499",4.0 out of 5 stars,https://m.media-amazon.com/images/I/81EHVlbWOaS._AC_UY218_.jpg
254,"Nokia 150 (Dual SIM, Black)","Rs. 2,599",4.0 out of 5 stars,https://m.media-amazon.com/images/I/41sCuRhaC9L._AC_UY218_.jpg
255,"Samsung Galaxy A22 5G (Gray, 8GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers","Rs. 21,999",3.7 out of 5 stars,https://m.media-amazon.com/images/I/81fgOAq+PeS._AC_UY218_.jpg
256,"Vivo V21 5G (Dusk Blue, 8GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers","Rs. 29,990",4.3 out of 5 stars,https://m.media-amazon.com/images/I/61bSW6cflKS._AC_UY218_.jpg
257,"I KALL K112 Mobile (2.4 Inch, Camera) (Red)",Rs. 749,1.0 out of 5 stars,https://m.media-amazon.com/images/I/71SXpHsBG8L._AC_UY218_.jpg
258,"Samsung Galaxy M51 (Electric Blue, 6GB RAM, 128GB Storage) 6 Months Free Screen Replacement for Prime","Rs. 19,999",4.4 out of 5 stars,https://m.media-amazon.com/images/I/710weRkP-nL._AC_UY218_.jpg
259,"Itel Power 700 Tripple Sim 2.8"" Inch Big Screen KEYPAD Mobile with 2500mah Battery","Rs. 1,949",3.3 out of 5 stars,https://m.media-amazon.com/images/I/414erGfYqiS._AC_UY218_.jpg
260,"Samsung Galaxy Note 20 (Mystic Bronze, 8GB RAM, 256GB Storage) with No Cost EMI/Additional Exchange Offers","Rs. 44,990",4.2 out of 5 stars,https://m.media-amazon.com/images/I/81v6FUkT5CL._AC_UY218_.jpg
261,"Samsung Galaxy S20 FE 5G (Cloud Green, 8GB RAM, 128GB Storage)","Rs. 39,990",4.4 out of 5 stars,https://m.media-amazon.com/images/I/812yohjGZ2L._AC_UY218_.jpg
262,"Samsung Galaxy M21 2021 Edition (Charcoal Black, 4GB RAM, 64GB Storage) | FHD+ sAMOLED | 6 Months Free Screen Replacement for Prime (SM-M215GZKDINS)","Rs. 12,499",4.2 out of 5 stars,https://m.media-amazon.com/images/I/712+A5mH44L._AC_UY218_.jpg
263,"Samsung Galaxy M32 (Black, 4GB RAM, 64GB Storage) 6 Months Free Screen Replacement for Prime","Rs. 12,999",4.2 out of 5 stars,https://m.media-amazon.com/images/I/71Q3iSQAwAS._AC_UY218_.jpg
264,Lava A5 (Dimond Blue),"Rs. 1,263",3.9 out of 5 stars,https://m.media-amazon.com/images/I/71RlBheei0L._AC_UY218_.jpg
265,"I KALL K112 Mobile (2.4 Inch, Camera) (Red)",Rs. 749,1.0 out of 5 stars,https://m.media-amazon.com/images/I/71SXpHsBG8L._AC_UY218_.jpg
266,"Samsung Galaxy M52 5G (Blazing Black, 8GB RAM, 128GB Storage) Latest Snapdragon 778G 5G | sAMOLED 120Hz Display","Rs. 27,999",3.6 out of 5 stars,https://m.media-amazon.com/images/I/71b5BwTCcZL._AC_UY218_.jpg
267,"KECHAODA K10 Finger Bluetooth Phone, Single SIM, 0.66 inch Display, 300mAh Battery, DAILER, Wireless FM, BIS Certified (Black), Mini",Rs. 899,3.5 out of 5 stars,https://m.media-amazon.com/images/I/61Mvqn43nYL._AC_UY218_.jpg
268,"Samsung Galaxy M32 5G (Slate Black, 8GB RAM, 128GB Storage)","Rs. 18,999",3.8 out of 5 stars,https://m.media-amazon.com/images/I/71QT7dSK4BL._AC_UY218_.jpg
269,"I KALL K15 Multimedia Keypad Mobile (1.8 Inch, Blue)",Rs. 669,2.9 out of 5 stars,https://m.media-amazon.com/images/I/61I83g2ZQAL._AC_UY218_.jpg
270,Lava A9 (Midnight Black),"Rs. 1,576",4.0 out of 5 stars,https://m.media-amazon.com/images/I/61mZUjfP9jL._AC_UY218_.jpg
271,"OnePlus Nord CE 5G (Blue Void, 8GB RAM, 128GB Storage)","Rs. 24,999",4.1 out of 5 stars,https://m.media-amazon.com/images/I/61iy2Ru9KdS._AC_UY218_.jpg
272,"Samsung Galaxy M12 (White,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","Rs. 10,299",4.1 out of 5 stars,https://m.media-amazon.com/images/I/71Y8rH2cJiL._AC_UY218_.jpg
273,"PHILIPS Xenium E209 Premium Multimedia Feature Keypad Mobile Basic Bar Phone with Dual SIM Card, Vivid Display, Rear Camara, Dual LED Torch, Music Player, FM, Bluetooth, SOS Enabled (Black, 2.4 inch)","Rs. 1,949",3.3 out of 5 stars,https://m.media-amazon.com/images/I/41vh1OxwZjL._AC_UY218_.jpg
274,"Samsung Galaxy M52 5G (ICY Blue, 6GB RAM, 128GB Storage) Latest Snapdragon 778G 5G | sAMOLED 120Hz Display","Rs. 25,999",3.6 out of 5 stars,https://m.media-amazon.com/images/I/81-tqKsrTuL._AC_UY218_.jpg
275,"itel it5626 (7.1cm, 2500mAh, Dark Green)","Rs. 1,809",2.9 out of 5 stars,https://m.media-amazon.com/images/I/71SqKtt9VbL._AC_UY218_.jpg
276,Snexian Rock Car Design Keypad Flip Phone with Dual Sim - Red,"Rs. 1,178",3.6 out of 5 stars,https://m.media-amazon.com/images/I/31bsHxaEr1L._AC_UY218_.jpg
277,"I KALL K19 Car Design Multimedia Premium Feature Keypad Mobile with Dual SIM Card, Camera (1.8 inch, Blue)","Rs. 1,299",4.2 out of 5 stars,https://m.media-amazon.com/images/I/41cny8t3csL._AC_UY218_.jpg
278,KECHAODA K33 Slim Card Size Dual Sim Phone with External Memory Slot 1.44 inch Display(Gold),"Rs. 1,045",3.8 out of 5 stars,https://m.media-amazon.com/images/I/61aaBr2UhdL._AC_UY218_.jpg
279,Inovu A7i Dual Sim Feature Mobile Phone with 1000 mAh Battery (Black+Blue),Rs. 699,3.2 out of 5 stars,https://m.media-amazon.com/images/I/61m-1rR7mHL._AC_UY218_.jpg
280,"Samsung Galaxy Note 20 (Mystic Bronze, 8GB RAM, 256GB Storage) with No Cost EMI/Additional Exchange Offers","Rs. 44,990",4.2 out of 5 stars,https://m.media-amazon.com/images/I/81v6FUkT5CL._AC_UY218_.jpg
281,"Samsung Galaxy S20 FE 5G (Cloud Green, 8GB RAM, 128GB Storage)","Rs. 39,990",4.4 out of 5 stars,https://m.media-amazon.com/images/I/812yohjGZ2L._AC_UY218_.jpg
282,"Samsung Galaxy M21 2021 Edition (Charcoal Black, 4GB RAM, 64GB Storage) | FHD+ sAMOLED | 6 Months Free Screen Replacement for Prime (SM-M215GZKDINS)","Rs. 12,499",4.2 out of 5 stars,https://m.media-amazon.com/images/I/712+A5mH44L._AC_UY218_.jpg
283,"Samsung Galaxy M32 (Black, 4GB RAM, 64GB Storage) 6 Months Free Screen Replacement for Prime","Rs. 12,999",4.2 out of 5 stars,https://m.media-amazon.com/images/I/71Q3iSQAwAS._AC_UY218_.jpg
284,"I KALL K111 Multimedia Mobile (Red, 2.4 Inch, Dual Sim)",Rs. 749,2.2 out of 5 stars,https://m.media-amazon.com/images/I/71Aet1S2QqL._AC_UY218_.jpg
285,"Samsung Galaxy A22 (Black, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers","Rs. 18,499",4.2 out of 5 stars,https://m.media-amazon.com/images/I/81Gc-sol2JS._AC_UY218_.jpg
286,"I KALL K19 Car Design Multimedia Mobile with Daul Sim, Camera and 1.8 Display (Blue)","Rs. 1,299",5.0 out of 5 stars,https://m.media-amazon.com/images/I/51qhalaqr9L._AC_UY218_.jpg
287,Lava A1 (Black),"Rs. 1,199",4.0 out of 5 stars,https://m.media-amazon.com/images/I/618LDzfK4dL._AC_UY218_.jpg
288,"realme narzo 50A (Oxygen Blue, 4GB RAM + 128GB Storage) - with No Cost EMI/Additional Exchange Offers","Rs. 12,499",3.9 out of 5 stars,https://m.media-amazon.com/images/I/71hgVYiuFXL._AC_UY218_.jpg
289,Karbonn K451 Power (Coffee-Black),"Rs. 1,350",3.6 out of 5 stars,https://m.media-amazon.com/images/I/71WHI3fVFiL._AC_UY218_.jpg
290,"OnePlus Nord CE 5G (Blue Void, 8GB RAM, 128GB Storage)","Rs. 24,999",4.1 out of 5 stars,https://m.media-amazon.com/images/I/61iy2Ru9KdS._AC_UY218_.jpg
291,"Samsung Galaxy M12 (White,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","Rs. 10,299",4.1 out of 5 stars,https://m.media-amazon.com/images/I/71Y8rH2cJiL._AC_UY218_.jpg
292,"I KALL Z3 Smartphone (4GB, 32GB), Green","Rs. 5,889",1.0 out of 5 stars,https://m.media-amazon.com/images/I/41MsPvUW4hL._AC_UY218_.jpg
293,"Nokia 215 4G Dual SIM 4G Phone with Long Battery Life, Multiplayer Games, Wireless FM Radio and Durable Ergonomic Design – Cyan Green_124.7 x 51.0 x 13.7 mm","Rs. 3,130",3.4 out of 5 stars,https://m.media-amazon.com/images/I/61SKFLoO8JL._AC_UY218_.jpg
294,"iQOO Z3 5G (Cyber Blue, 8GB RAM, 256GB Storage) | India's First SD 768G 5G Processor | 55W FlashCharge | Upto 9 Months No Cost EMI | 6 Months Free Screen Replacement","Rs. 20,990",4.3 out of 5 stars,https://m.media-amazon.com/images/I/615CXlFtDDS._AC_UY218_.jpg
295,"(Renewed) Xiaomi Mi A3 (Not Just Blue, 4GB RAM, 64GB Storage)","Rs. 12,499",3.3 out of 5 stars,https://m.media-amazon.com/images/I/51Ajh1vKLlL._AC_UY218_.jpg
296,LG W11 (Black) 3GB + 32GB,"Rs. 7,990",4.1 out of 5 stars,https://m.media-amazon.com/images/I/31rgA0K1zbS._AC_UY218_.jpg
297,"IAIR Basic Feature Dual Sim Mobile Phone with 2800mAh Battery, 2.4 inch Display Screen, 0.8 mp Camera in Twin Shade Colors (IAIRFPS20, Twin Rose Gold)","Rs. 1,219",2.9 out of 5 stars,https://m.media-amazon.com/images/I/91cacZNfUFS._AC_UY218_.jpg
298,"Lava BeU Rose Pink, 2GB RAM, 32GB Storage","Rs. 6,388",3.8 out of 5 stars,https://m.media-amazon.com/images/I/81DCcsF+nZL._AC_UY218_.jpg
299,"Samsung Galaxy Note 20 (Mystic Bronze, 8GB RAM, 256GB Storage) with No Cost EMI/Additional Exchange Offers","Rs. 44,990",4.2 out of 5 stars,https://m.media-amazon.com/images/I/81v6FUkT5CL._AC_UY218_.jpg
300,"Samsung Galaxy S20 FE 5G (Cloud Green, 8GB RAM, 128GB Storage)","Rs. 39,990",4.4 out of 5 stars,https://m.media-amazon.com/images/I/812yohjGZ2L._AC_UY218_.jpg
301,"Samsung Galaxy M21 2021 Edition (Charcoal Black, 4GB RAM, 64GB Storage) | FHD+ sAMOLED | 6 Months Free Screen Replacement for Prime (SM-M215GZKDINS)","Rs. 12,499",4.2 out of 5 stars,https://m.media-amazon.com/images/I/712+A5mH44L._AC_UY218_.jpg
302,"Samsung Galaxy M32 (Black, 4GB RAM, 64GB Storage) 6 Months Free Screen Replacement for Prime","Rs. 12,999",4.2 out of 5 stars,https://m.media-amazon.com/images/I/71Q3iSQAwAS._AC_UY218_.jpg
303,"I KALL Z3 Smartphone (4GB, 32GB), Green","Rs. 5,889",1.0 out of 5 stars,https://m.media-amazon.com/images/I/41MsPvUW4hL._AC_UY218_.jpg
304,"KECHAODA K33 Card Phone with Dual SIM, 1.44 inch, FM Recording, 800 mAh Removable Battery, Bluetooth DIALER, Vibration, Camera with Flashlight, BIS Certified & 1 Year (Black)","Rs. 1,039",3.8 out of 5 stars,https://m.media-amazon.com/images/I/81PsgJor5NL._AC_UY218_.jpg
305,KECHAODA K33 Slim Card Size Dual Sim Phone with External Memory Slot 1.44 inch Display(Gold),"Rs. 1,045",3.8 out of 5 stars,https://m.media-amazon.com/images/I/61aaBr2UhdL._AC_UY218_.jpg
306,LG W11 (Black) 3GB + 32GB,"Rs. 7,990",4.1 out of 5 stars,https://m.media-amazon.com/images/I/31rgA0K1zbS._AC_UY218_.jpg
307,"IAIR Basic Feature Dual Sim Mobile Phone with 2800mAh Battery, 2.4 inch Display Screen, 0.8 mp Camera in Twin Shade Colors (IAIRFPS20, Twin Rose Gold)","Rs. 1,219",2.9 out of 5 stars,https://m.media-amazon.com/images/I/91cacZNfUFS._AC_UY218_.jpg
308,Lava A1200 (Gradient Blue),"Rs. 1,241",4.0 out of 5 stars,https://m.media-amazon.com/images/I/41qsmRiw1tL._AC_UY218_.jpg
309,"OnePlus Nord CE 5G (Blue Void, 8GB RAM, 128GB Storage)","Rs. 24,999",4.1 out of 5 stars,https://m.media-amazon.com/images/I/61iy2Ru9KdS._AC_UY218_.jpg
310,"Samsung Galaxy M12 (White,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","Rs. 10,299",4.1 out of 5 stars,https://m.media-amazon.com/images/I/71Y8rH2cJiL._AC_UY218_.jpg
311,"Nokia 110 4G with Volte HD Calls, Up to 32GB External Memory, FM Radio (Wired & Wireless Dual Mode), Games, Torch | Yellow (Nokia 110 DS-4G)","Rs. 2,799",3.4 out of 5 stars,https://m.media-amazon.com/images/I/61k2FQZr0zL._AC_UY218_.jpg
312,"I KALL K111 Multimedia Mobile (Red, 2.4 Inch, Dual Sim)",Rs. 749,2.2 out of 5 stars,https://m.media-amazon.com/images/I/71Aet1S2QqL._AC_UY218_.jpg
313,"Lava BeU Rose Pink, 2GB RAM, 32GB Storage","Rs. 6,388",3.8 out of 5 stars,https://m.media-amazon.com/images/I/81DCcsF+nZL._AC_UY218_.jpg
314,Snexian Rock Car Design Keypad Flip Phone with Dual Sim - Black,"Rs. 1,099",3.3 out of 5 stars,https://m.media-amazon.com/images/I/316gKthvCOL._AC_UY218_.jpg
315,"Mi 10i 5G (Atlantic Blue, 6GB RAM, 128GB Storage) - 108MP Quad Camera | Snapdragon 750G Processor","Rs. 21,999",4.2 out of 5 stars,https://m.media-amazon.com/images/I/71w4n2itCNL._AC_UY218_.jpg
316,"Samsung Galaxy A22 (Black, 6GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers","Rs. 18,499",4.2 out of 5 stars,https://m.media-amazon.com/images/I/81Gc-sol2JS._AC_UY218_.jpg
317,"Nokia 2720 Flip, 4GB, Snapdragon 205, Dual Sim (Black)","Rs. 10,500",3.2 out of 5 stars,https://m.media-amazon.com/images/I/61qKE-3hkkL._AC_UY218_.jpg
318,"Samsung Galaxy Note 20 (Mystic Bronze, 8GB RAM, 256GB Storage) with No Cost EMI/Additional Exchange Offers","Rs. 44,990",4.2 out of 5 stars,https://m.media-amazon.com/images/I/81v6FUkT5CL._AC_UY218_.jpg
319,"Samsung Galaxy S20 FE 5G (Cloud Green, 8GB RAM, 128GB Storage)","Rs. 39,990",4.4 out of 5 stars,https://m.media-amazon.com/images/I/812yohjGZ2L._AC_UY218_.jpg
320,"Samsung Galaxy M21 2021 Edition (Charcoal Black, 4GB RAM, 64GB Storage) | FHD+ sAMOLED | 6 Months Free Screen Replacement for Prime (SM-M215GZKDINS)","Rs. 12,499",4.2 out of 5 stars,https://m.media-amazon.com/images/I/712+A5mH44L._AC_UY218_.jpg
321,"Samsung Galaxy M32 (Black, 4GB RAM, 64GB Storage) 6 Months Free Screen Replacement for Prime","Rs. 12,999",4.2 out of 5 stars,https://m.media-amazon.com/images/I/71Q3iSQAwAS._AC_UY218_.jpg
322,"Tecno POVA 2 (Polar Silver, 4GB RAM, 64GB Storage)| 7000mAh Battery | 48MP Camera | Helio G85","Rs. 10,999",4.1 out of 5 stars,https://m.media-amazon.com/images/I/816bhvKRcfL._AC_UY218_.jpg
323,"Redmi Note 10T 5G (Metallic Blue, 6GB RAM, 128GB Storage) | Dual 5G | 90Hz Adaptive Refresh Rate | MediaTek Dimensity 700 7nm Processor","Rs. 16,999",4.1 out of 5 stars,https://m.media-amazon.com/images/I/81HxUqyEjFL._AC_UY218_.jpg
324,"KECHAODA K10 Finger Bluetooth Phone, Single SIM, 0.66-inch Display, 300mAh Battery, Wireless FM, BIS Certified (Rose Gold)",Rs. 910,3.4 out of 5 stars,https://m.media-amazon.com/images/I/61xB-OLm30L._AC_UY218_.jpg
325,Lava A3 (White Beige),"Rs. 1,131",4.0 out of 5 stars,https://m.media-amazon.com/images/I/61MsPotyzBL._AC_UY218_.jpg
326,"(Renewed) Panasonic Eluga i7 (2GB RAM, 16GB Storage, Finger Print Sensor, 4000mAh Long Battery, Camera LED Flash) (Black)","Rs. 5,399",3.0 out of 5 stars,https://m.media-amazon.com/images/I/419tymRBxOL._AC_UY218_.jpg
327,Karbonn K2 Boom Box (Black),Rs. 920,3.5 out of 5 stars,https://m.media-amazon.com/images/I/61PqEvsU0cL._AC_UY218_.jpg
328,"Samsung Galaxy M21 2021 Edition (Charcoal black, 6GB RAM, 128GB Storage) | FHD+ sAMOLED | 6 Months Free Screen Replacement for Prime (SM-M215GZKHINS)","Rs. 14,499",4.2 out of 5 stars,https://m.media-amazon.com/images/I/712+A5mH44L._AC_UY218_.jpg
329,"OnePlus Nord CE 5G (Blue Void, 8GB RAM, 128GB Storage)","Rs. 24,999",4.1 out of 5 stars,https://m.media-amazon.com/images/I/61iy2Ru9KdS._AC_UY218_.jpg
330,"Samsung Galaxy M12 (White,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","Rs. 10,299",4.1 out of 5 stars,https://m.media-amazon.com/images/I/71Y8rH2cJiL._AC_UY218_.jpg
331,"I KALL K105 (Black, 2.4 Inch, 2500 mAh)","Rs. 1,149",3.0 out of 5 stars,https://m.media-amazon.com/images/I/61quIOYSP9L._AC_UY218_.jpg
332,"Tecno Spark 7 (Magnet Black, 3GB RAM, 64 GB Storage) - 6000mAh Battery|16 MP Dual Camera| 6.52” Dot Notch Display","Rs. 8,499",4.0 out of 5 stars,https://m.media-amazon.com/images/I/71Jn7zTeopS._AC_UY218_.jpg
333,"Redmi Note 10S (Frost White, 6GB RAM, 128GB) - Super Amoled Display | 64 MP Quad Camera |NCEMI Offer on HDFC Cards | 6 Month Free Screen Replacement (Prime only) | Alexa Built in","Rs. 15,999",4.1 out of 5 stars,https://m.media-amazon.com/images/I/81SJHWh-dfL._AC_UY218_.jpg
334,"KECHAODA K10 Finger Bluetooth Phone, Single SIM, 0.66 inch Display, 300mAh Battery, DAILER, Wireless FM, BIS Certified (Black), Mini",Rs. 899,3.5 out of 5 stars,https://m.media-amazon.com/images/I/61Mvqn43nYL._AC_UY218_.jpg
335,"Redmi Note 10S (Frost White, 6GB RAM, 64GB Storage) - Super Amoled Display | 64 MP Quad Camera | Alexa Built in","Rs. 13,999",4.1 out of 5 stars,https://m.media-amazon.com/images/I/81SJHWh-dfL._AC_UY218_.jpg
336,KECHAODA K115 Slim Card Size Dual Sim Phone with External Memory Slot 1.44-inch Display Only Mobile Phone & Charging Cable in Box - Orange,"Rs. 1,057",3.7 out of 5 stars,https://m.media-amazon.com/images/I/71tDI00D2lL._AC_UY218_.jpg
337,Nokia 216 (Grey),"Rs. 3,299",4.1 out of 5 stars,https://m.media-amazon.com/images/I/61qgr1uOhBL._AC_UY218_.jpg
338,"Samsung Galaxy Note 20 (Mystic Bronze, 8GB RAM, 256GB Storage) with No Cost EMI/Additional Exchange Offers","Rs. 44,990",4.2 out of 5 stars,https://m.media-amazon.com/images/I/81v6FUkT5CL._AC_UY218_.jpg
339,"Samsung Galaxy S20 FE 5G (Cloud Green, 8GB RAM, 128GB Storage)","Rs. 39,990",4.4 out of 5 stars,https://m.media-amazon.com/images/I/812yohjGZ2L._AC_UY218_.jpg
340,"Samsung Galaxy M21 2021 Edition (Charcoal Black, 4GB RAM, 64GB Storage) | FHD+ sAMOLED | 6 Months Free Screen Replacement for Prime (SM-M215GZKDINS)","Rs. 12,499",4.2 out of 5 stars,https://m.media-amazon.com/images/I/712+A5mH44L._AC_UY218_.jpg
341,"Samsung Galaxy M32 (Black, 4GB RAM, 64GB Storage) 6 Months Free Screen Replacement for Prime","Rs. 12,999",4.2 out of 5 stars,https://m.media-amazon.com/images/I/71Q3iSQAwAS._AC_UY218_.jpg
342,"OnePlus Nord CE 5G (Blue Void, 8GB RAM, 128GB Storage)","Rs. 24,999",4.1 out of 5 stars,https://m.media-amazon.com/images/I/61iy2Ru9KdS._AC_UY218_.jpg
343,"Samsung Galaxy M12 (White,4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | True 48 MP Quad Camera | 90Hz Refresh Rate","Rs. 10,299",4.1 out of 5 stars,https://m.media-amazon.com/images/I/71Y8rH2cJiL._AC_UY218_.jpg
344,Energizer Energy E20 (Black),"Rs. 1,299",2.9 out of 5 stars,https://m.media-amazon.com/images/I/61Q9fukuYXL._AC_UY218_.jpg
345,"Samsung Galaxy Note 20 (Mystic Bronze, 8GB RAM, 256GB Storage) with No Cost EMI/Additional Exchange Offers","Rs. 44,990",4.2 out of 5 stars,https://m.media-amazon.com/images/I/81v6FUkT5CL._AC_UY218_.jpg
346,"Samsung Galaxy S20 FE 5G (Cloud Green, 8GB RAM, 128GB Storage)","Rs. 39,990",4.4 out of 5 stars,https://m.media-amazon.com/images/I/812yohjGZ2L._AC_UY218_.jpg
